ids	SRR33470049_nocondition_nobatch
SRR33470049.37964_ENSMUSG00000025270	13.0
SRR33470049.379719_ENSMUSG00000020850	40.0
SRR33470049.379797_5:146953000	4.0
SRR33470049.37993_17:78800000	11.0
SRR33470049.380122_ENSMUSG00000033790	10.0
SRR33470049.380131_ENSMUSG00000012428	11.0
SRR33470049.380155_ENSMUSG00000071497	36.0
SRR33470049.380252_19:3963000	3.0
SRR33470049.38034_11:102043000	6.0
SRR33470049.38036_ENSMUSG00000021843	10.0
SRR33470049.380469_9:80216000	9.0
SRR33470049.38048_ENSMUSG00000018921	5.0
SRR33470049.380559_ENSMUSG00000032637	5.0
SRR33470049.380560_8:124626000	30.0
SRR33470049.380572_ENSMUSG00000055805	13.0
SRR33470049.380577_8:110587000	5.0
SRR33470049.38060_19:40611000	10.0
SRR33470049.380663_ENSMUSG00000030972	4.0
SRR33470049.380668_ENSMUSG00000023010	7.0
SRR33470049.380761_11:69289000	17.0
SRR33470049.380766_11:18830000	3.0
SRR33470049.380777_ENSMUSG00000052395	4.0
SRR33470049.380785_ENSMUSG00000000555	10.0
SRR33470049.380798_11:121321000	12.0
SRR33470049.380802_15:78635000	3.0
SRR33470049.380811_10:41327000	4.0
SRR33470049.380876_ENSMUSG00000029125	8.0
SRR33470049.380917_11:86389000	10.0
SRR33470049.380936_ENSMUSG00000024807	29.0
SRR33470049.380955_8:124914000	4.0
SRR33470049.380984_18:42474000	7.0
SRR33470049.381033_2:169475000	4.0
SRR33470049.381064_11:72342000	11.0
SRR33470049.381086_ENSMUSG00000019846	26.0
SRR33470049.381136_9:37134000	6.0
SRR33470049.381169_5:3739000	11.0
SRR33470049.381173_3:145599000	3.0
SRR33470049.381273_7:12583000	4.0
SRR33470049.381328_11:78457000	9.0
SRR33470049.381352_7:30656000	3.0
SRR33470049.381374_ENSMUSG00000045326	4.0
SRR33470049.381396_9:72121000	8.0
SRR33470049.381605_10:28907000	6.0
SRR33470049.381623_14:40851000	14.0
SRR33470049.381662_2:30919000	6.0
SRR33470049.381774_15:80137000	10.0
SRR33470049.381800_X:93579000	3.0
SRR33470049.381851_9:44652000	27.0
SRR33470049.381877_7:102326000	5.0
SRR33470049.381902_11:31750000	3.0
SRR33470049.382003_ENSMUSG00000096006	21.0
SRR33470049.382114_17:78957000	4.0
SRR33470049.382173_2:156562000	7.0
SRR33470049.382174_14:57052000	4.0
SRR33470049.382180_11:119895000	3.0
SRR33470049.382183_ENSMUSG00000020682	6.0
SRR33470049.382215_1:85777000	3.0
SRR33470049.382217_7:109123000	15.0
SRR33470049.382248_5:110509000	3.0
SRR33470049.382269_ENSMUSG00000018707	3.0
SRR33470049.382330_10:127121000	6.0
SRR33470049.382350_6:22255000	22.0
SRR33470049.38240_12:8800000	20.0
SRR33470049.382430_2:145483000	14.0
SRR33470049.382439_15:6843000	16.0
SRR33470049.382465_ENSMUSG00000021036	15.0
SRR33470049.382499_4:41657000	8.0
SRR33470049.382547_7:28059000	10.0
SRR33470049.382548_11:77419000	33.0
SRR33470049.382558_15:81709000	12.0
SRR33470049.38255_ENSMUSG00000002847	14.0
SRR33470049.382667_ENSMUSG00000033088	13.0
SRR33470049.382710_ENSMUSG00000040829	3.0
SRR33470049.382727_ENSMUSG00002074846	3.0
SRR33470049.382759_19:61103000	3.0
SRR33470049.38276_ENSMUSG00000013495	4.0
SRR33470049.38285_ENSMUSG00000028559	32.0
SRR33470049.38286_7:111709000	9.0
SRR33470049.383028_4:8867000	5.0
SRR33470049.383043_17:80240000	9.0
SRR33470049.383076_ENSMUSG00000059278	4.0
SRR33470049.383116_ENSMUSG00000045983	3.0
SRR33470049.383130_8:34266000	3.0
SRR33470049.383145_15:55118000	6.0
SRR33470049.383159_10:78900000	3.0
SRR33470049.383308_12:85387000	22.0
SRR33470049.38333_ENSMUSG00000071054	14.0
SRR33470049.383378_5:24656000	3.0
SRR33470049.383422_ENSMUSG00000027810	5.0
SRR33470049.383428_14:20750000	5.0
SRR33470049.383434_7:6397000	3.0
SRR33470049.383506_3:53356000	4.0
SRR33470049.383520_11:94105000	44.0
SRR33470049.383623_12:35195000	4.0
SRR33470049.383654_ENSMUSG00000028573	8.0
SRR33470049.38365_ENSMUSG00000017288	7.0
SRR33470049.383814_5:16577000	4.0
SRR33470049.383846_14:103214000	5.0
SRR33470049.383862_12:97028000	6.0
SRR33470049.383868_ENSMUSG00000049091	27.0
SRR33470049.383885_17:17308000	7.0
SRR33470049.3838_12:80419000	6.0
SRR33470049.383939_X:79576000	8.0
SRR33470049.384090_ENSMUSG00000081406	140.0
SRR33470049.384151_ENSMUSG00000001150	5.0
SRR33470049.38421_ENSMUSG00000027367	4.0
SRR33470049.384303_ENSMUSG00000021884	7.0
SRR33470049.384329_4:141585000	18.0
SRR33470049.384450_ENSMUSG00000032340	4.0
SRR33470049.384482_2:157613000	27.0
SRR33470049.384493_19:4850000	7.0
SRR33470049.384560_8:128338000	3.0
SRR33470049.384567_11:4091000	3.0
SRR33470049.384630_8:27470000	12.0
SRR33470049.384694_11:44508000	11.0
SRR33470049.384719_12:112919000	6.0
SRR33470049.384803_3:103551000	3.0
SRR33470049.384836_16:3568000	7.0
SRR33470049.384863_17:27011000	3.0
SRR33470049.384866_1:186948000	2.0
SRR33470049.38487_ENSMUSG00000059920	7.0
SRR33470049.384941_ENSMUSG00000039021	6.0
SRR33470049.385025_5:75166000	3.0
SRR33470049.385083_X:141620000	15.0
SRR33470049.385196_ENSMUSG00000021428	4.0
SRR33470049.385230_15:73964000	64.0
SRR33470049.385329_2:10260000	35.0
SRR33470049.385389_2:155688000	10.0
SRR33470049.385396_8:34460000	8.0
SRR33470049.385441_19:5506000	20.0
SRR33470049.385444_7:97062000	25.0
SRR33470049.38546_17:57082000	8.0
SRR33470049.385476_13:13686000	130.0
SRR33470049.385544_14:43952000	8.0
SRR33470049.385597_5:149685000	9.0
SRR33470049.385610_ENSMUSG00000042348	6.0
SRR33470049.385632_ENSMUSG00000070934	7.0
SRR33470049.385691_X:165171000	3.0
SRR33470049.385692_4:21876000	4.0
SRR33470049.385706_2:156151000	11.0
SRR33470049.385733_2:32124000	31.0
SRR33470049.38591_6:88480000	47.0
SRR33470049.385949_15:84945000	3.0
SRR33470049.385956_ENSMUSG00000024253	3.0
SRR33470049.386039_2:26286000	11.0
SRR33470049.386065_18:61977000	3.0
SRR33470049.386089_ENSMUSG00000074513	4.0
SRR33470049.386117_19:3634000	5.0
SRR33470049.386129_10:13005000	4.0
SRR33470049.386150_ENSMUSG00000054484	5.0
SRR33470049.386158_ENSMUSG00000079139	29.0
SRR33470049.386167_10:8329000	8.0
SRR33470049.386253_4:11261000	9.0
SRR33470049.386324_12:91507000	5.0
SRR33470049.386337_10:116419000	5.0
SRR33470049.386408_16:85590000	9.0
SRR33470049.38641_13:104339000	3.0
SRR33470049.386439_7:115925000	3.0
SRR33470049.386442_1:9616000	3.0
SRR33470049.386451_ENSMUSG00000020893	14.0
SRR33470049.38645_ENSMUSG00000010663	7.0
SRR33470049.386542_2:22816000	16.0
SRR33470049.386548_ENSMUSG00000058818	11.0
SRR33470049.386622_ENSMUSG00000057738	60.0
SRR33470049.386741_9:21015000	7.0
SRR33470049.386753_2:6803000	5.0
SRR33470049.386774_14:66156000	5.0
SRR33470049.386833_19:37672000	6.0
SRR33470049.386962_ENSMUSG00000028826	5.0
SRR33470049.387029_11:75468000	5.0
SRR33470049.387037_X:7519000	3.0
SRR33470049.38706_X:9904000	3.0
SRR33470049.387103_ENSMUSG00000061232	13.0
SRR33470049.38713_9:88334000	7.0
SRR33470049.387229_4:144314000	5.0
SRR33470049.387322_2:64918000	18.0
SRR33470049.387363_14:67978000	4.0
SRR33470049.387388_9:57451000	4.0
SRR33470049.387478_4:132823000	11.0
SRR33470049.38749_ENSMUSG00000040811	8.0
SRR33470049.387539_1:91056000	7.0
SRR33470049.387590_6:119548000	5.0
SRR33470049.387598_9:102966000	3.0
SRR33470049.387779_17:29319000	4.0
SRR33470049.387871_7:131837000	10.0
SRR33470049.387933_ENSMUSG00000036285	7.0
SRR33470049.387941_ENSMUSG00000000441	7.0
SRR33470049.387957_ENSMUSG00000003119	3.0
SRR33470049.387989_11:120390000	8.0
SRR33470049.388108_ENSMUSG00000061232	9.0
SRR33470049.388204_11:98169000	5.0
SRR33470049.388316_12:111794000	4.0
SRR33470049.388346_9:72655000	201.0
SRR33470049.388362_ENSMUSG00000028032	15.0
SRR33470049.388423_ENSMUSG00000014361	3.0
SRR33470049.388437_10:62329000	4.0
SRR33470049.388443_1:74016000	4.0
SRR33470049.388447_16:92188000	5.0
SRR33470049.388492_10:122789000	9.0
SRR33470049.388527_5:115471000	10.0
SRR33470049.388542_10:78105000	23.0
SRR33470049.388574_ENSMUSG00000020064	8.0
SRR33470049.388610_13:18055000	6.0
SRR33470049.388644_11:53492000	13.0
SRR33470049.388699_6:114842000	5.0
SRR33470049.388702_2:173068000	142.0
SRR33470049.388837_2:4913000	5.0
SRR33470049.388856_8:111707000	3.0
SRR33470049.389021_4:120524000	5.0
SRR33470049.389059_9:44005000	14.0
SRR33470049.389132_ENSMUSG00000036098	5.0
SRR33470049.389145_17:12438000	3.0
SRR33470049.389197_14:56111000	5.0
SRR33470049.389229_ENSMUSG00000021494	5.0
SRR33470049.389238_16:19994000	25.0
SRR33470049.389352_16:90732000	9.0
SRR33470049.389404_10:86182000	6.0
SRR33470049.38942_ENSMUSG00000020549	5.0
SRR33470049.389432_ENSMUSG00000022552	11.0
SRR33470049.389436_19:46645000	17.0
SRR33470049.389453_13:54699000	41.0
SRR33470049.389476_13:14199000	25.0
SRR33470049.38954_ENSMUSG00000025037	6.0
SRR33470049.389583_4:114470000	3.0
SRR33470049.389667_ENSMUSG00000026499	6.0
SRR33470049.389759_10:75679000	3.0
SRR33470049.389765_5:35066000	4.0
SRR33470049.389786_5:24462000	6.0
SRR33470049.389833_14:20418000	3.0
SRR33470049.389870_ENSMUSG00000020152	6.0
SRR33470049.389946_11:87942000	11.0
SRR33470049.389949_11:74799000	8.0
SRR33470049.389950_ENSMUSG00000003435	31.0
SRR33470049.389967_9:40922000	3.0
SRR33470049.389989_1:179453000	8.0
SRR33470049.39002_5:143157000	4.0
SRR33470049.390042_13:120505000	4.0
SRR33470049.390115_7:29687000	17.0
SRR33470049.390195_9:64168000	10.0
SRR33470049.390200_7:103911000	4.0
SRR33470049.390237_ENSMUSG00000024620	18.0
SRR33470049.390330_ENSMUSG00000076609	55.0
SRR33470049.39037_6:101126000	10.0
SRR33470049.390382_19:8830000	11.0
SRR33470049.390384_ENSMUSG00000028484	3.0
SRR33470049.39039_ENSMUSG00000001827	3.0
SRR33470049.390453_ENSMUSG00000039244	8.0
SRR33470049.39050_ENSMUSG00000042349	4.0
SRR33470049.390513_7:132314000	6.0
SRR33470049.390580_1:167981000	13.0
SRR33470049.390597_18:60691000	6.0
SRR33470049.390661_ENSMUSG00000063870	67.0
SRR33470049.390677_10:7643000	3.0
SRR33470049.390686_ENSMUSG00000039849	9.0
SRR33470049.390704_5:34333000	12.0
SRR33470049.390840_ENSMUSG00000025404	9.0
SRR33470049.39084_5:54808000	11.0
SRR33470049.390864_1:85645000	3.0
SRR33470049.390883_6:5483000	5.0
SRR33470049.390899_ENSMUSG00000019917	34.0
SRR33470049.390913_2:180623000	11.0
SRR33470049.39097_ENSMUSG00000060739	6.0
SRR33470049.39100_ENSMUSG00000032342	5.0
SRR33470049.391019_ENSMUSG00000030738	37.0
SRR33470049.391027_ENSMUSG00000027706	63.0
SRR33470049.391038_11:120121000	5.0
SRR33470049.391103_5:16472000	4.0
SRR33470049.391141_7:27977000	5.0
SRR33470049.391174_19:40728000	5.0
SRR33470049.391194_9:103230000	12.0
SRR33470049.391215_3:108811000	3.0
SRR33470049.391364_19:5892000	43.0
SRR33470049.39139_3:107233000	4.0
SRR33470049.391438_11:94690000	3.0
SRR33470049.391485_ENSMUSG00000053080	13.0
SRR33470049.391497_ENSMUSG00000055093	149.0
SRR33470049.391550_14:14379000	3.0
SRR33470049.3915_ENSMUSG00000031762	113.0
SRR33470049.391639_ENSMUSG00000032363	5.0
SRR33470049.39163_6:90451000	35.0
SRR33470049.391679_12:4297000	16.0
SRR33470049.391714_16:91648000	4.0
SRR33470049.391770_8:116409000	6.0
SRR33470049.391891_3:88543000	8.0
SRR33470049.391896_15:55566000	62.0
SRR33470049.391908_3:100045000	6.0
SRR33470049.391913_10:99435000	4.0
SRR33470049.39193_X:161194000	5.0
SRR33470049.391975_4:134081000	4.0
SRR33470049.39197_2:104856000	3.0
SRR33470049.392140_3:130722000	2.0
SRR33470049.392174_ENSMUSG00000024975	41.0
SRR33470049.39220_8:124389000	3.0
SRR33470049.392243_ENSMUSG00000020899	6.0
SRR33470049.392252_4:136276000	5.0
SRR33470049.392269_19:16360000	4.0
SRR33470049.392368_ENSMUSG00000024145	3.0
SRR33470049.392435_11:75417000	5.0
SRR33470049.392458_17:34185000	3.0
SRR33470049.392477_1:180996000	3.0
SRR33470049.3924_8:111863000	6.0
SRR33470049.392544_ENSMUSG00000056763	8.0
SRR33470049.392568_2:160613000	4.0
SRR33470049.392601_ENSMUSG00000081214	75.0
SRR33470049.392621_5:38684000	30.0
SRR33470049.392639_7:80361000	43.0
SRR33470049.392692_5:123305000	5.0
SRR33470049.392739_17:57018000	21.0
SRR33470049.392750_ENSMUSG00000022148	3.0
SRR33470049.392769_ENSMUSG00000012705	3.0
SRR33470049.392836_13:67022000	2.0
SRR33470049.392870_ENSMUSG00000042826	9.0
SRR33470049.393021_4:62218000	6.0
SRR33470049.393039_X:169090000	12.0
SRR33470049.393087_1:64068000	8.0
SRR33470049.393121_19:32492000	5.0
SRR33470049.393143-1_7:88140000	5.0
SRR33470049.393205_12:112942000	7.0
SRR33470049.393248_8:70784000	32.0
SRR33470049.393290_ENSMUSG00000051314	15.0
SRR33470049.393345_4:40259000	8.0
SRR33470049.393354_14:63380000	26.0
SRR33470049.393514_13:8900000	3.0
SRR33470049.393663_ENSMUSG00000032198	14.0
SRR33470049.393699_19:36437000	5.0
SRR33470049.39370_ENSMUSG00000022151	8.0
SRR33470049.393733_2:29629000	20.0
SRR33470049.39375_5:148921000	4.0
SRR33470049.393828_1:185016000	4.0
SRR33470049.393877_5:108055000	3.0
SRR33470049.393916_12:104729000	11.0
SRR33470049.393942_ENSMUSG00000028161	16.0
SRR33470049.393965_11:6417000	26.0
SRR33470049.394056_5:121509000	23.0
SRR33470049.3940_ENSMUSG00000058704	15.0
SRR33470049.394166_1:118226000	20.0
SRR33470049.394168_ENSMUSG00000004558	4.0
SRR33470049.394223_ENSMUSG00000084111	259.0
SRR33470049.39423_5:137613000	4.0
SRR33470049.394242_ENSMUSG00000001016	6.0
SRR33470049.394269_1:162499000	20.0
SRR33470049.394344_ENSMUSG00000024644	34.0
SRR33470049.394357_ENSMUSG00000078193	286.0
SRR33470049.394369_10:60207000	34.0
SRR33470049.394397_11:30166000	4.0
SRR33470049.394543_3:65856000	5.0
SRR33470049.394599_2:28529000	3.0
SRR33470049.394604_11:8381000	10.0
SRR33470049.394687_5:34055000	3.0
SRR33470049.394691_15:56795000	63.0
SRR33470049.39475_2:84787000	3.0
SRR33470049.394864_ENSMUSG00000068457	3.0
SRR33470049.394893_3:60397000	15.0
SRR33470049.394909_16:13507000	3.0
SRR33470049.394974_6:113671000	24.0
SRR33470049.395034_ENSMUSG00000078153	1.0
SRR33470049.395076_18:36421000	8.0
SRR33470049.39508_19:57021000	18.0
SRR33470049.395134_12:112712000	3.0
SRR33470049.395190_ENSMUSG00000059495	3.0
SRR33470049.395302_4:129113000	3.0
SRR33470049.395329_3:144392000	18.0
SRR33470049.395360_15:99215000	9.0
SRR33470049.395371_14:77261000	7.0
SRR33470049.395372_3:27470000	28.0
SRR33470049.39540_14:57009000	86.0
SRR33470049.395557_ENSMUSG00000020538	3.0
SRR33470049.395581_5:130015000	12.0
SRR33470049.395606_ENSMUSG00000066543	7.0
SRR33470049.395616_ENSMUSG00000039753	21.0
SRR33470049.395666_13:99557000	4.0
SRR33470049.395720_2:6548000	7.0
SRR33470049.395796_1:178127000	9.0
SRR33470049.395821_ENSMUSG00000020681	4.0
SRR33470049.395886_7:105531000	5.0
SRR33470049.395903_1:163072000	3.0
SRR33470049.395931_5:92589000	22.0
SRR33470049.395950_6:137454000	7.0
SRR33470049.395986_3:145679000	8.0
SRR33470049.395989_4:138857000	4.0
SRR33470049.395990_2:119919000	13.0
SRR33470049.396006_6:30454000	23.0
SRR33470049.396031_6:29540000	5.0
SRR33470049.396159_ENSMUSG00000021546	5.0
SRR33470049.396194_17:32523000	5.0
SRR33470049.396254_1:59525000	5.0
SRR33470049.396258_10:81654000	3.0
SRR33470049.396328_10:13083000	6.0
SRR33470049.396333_ENSMUSG00000038025	5.0
SRR33470049.396367_10:79867000	4.0
SRR33470049.396369_X:134895000	50.0
SRR33470049.396455_ENSMUSG00000038371	4.0
SRR33470049.396477_ENSMUSG00000000568	5.0
SRR33470049.396487_8:11733000	16.0
SRR33470049.396532_4:56809000	5.0
SRR33470049.396622_2:22478000	20.0
SRR33470049.396674_8:126144000	5.0
SRR33470049.396711_18:12114000	5.0
SRR33470049.396874_7:16644000	3.0
SRR33470049.396883_5:75358000	9.0
SRR33470049.396896_13:104161000	4.0
SRR33470049.397033_5:136040000	3.0
SRR33470049.397073_ENSMUSG00000042647	4.0
SRR33470049.397091_5:122333000	3.0
SRR33470049.397132_ENSMUSG00000029169	18.0
SRR33470049.397175_ENSMUSG00000061780	142.0
SRR33470049.39725_6:112450000	30.0
SRR33470049.397273_12:83728000	3.0
SRR33470049.397341_13:13952000	6.0
SRR33470049.397439_7:103913000	3.0
SRR33470049.397536_ENSMUSG00000057530	5.0
SRR33470049.397637_4:106905000	14.0
SRR33470049.397691_9:64894000	13.0
SRR33470049.397707_11:106553000	4.0
SRR33470049.397715_ENSMUSG00000029924	7.0
SRR33470049.397744_11:97973000	13.0
SRR33470049.397798_10:88319000	9.0
SRR33470049.39780_ENSMUSG00000024429	10.0
SRR33470049.397838_ENSMUSG00000041328	10.0
SRR33470049.397840_MT:10000	3.0
SRR33470049.397854_10:62855000	3.0
SRR33470049.39785_ENSMUSG00000037958	3.0
SRR33470049.397938_X:13038000	26.0
SRR33470049.397972-1_13:89724000	5.0
SRR33470049.398085_11:18410000	12.0
SRR33470049.398089_X:103388000	162.0
SRR33470049.398166_2:72509000	3.0
SRR33470049.398217_7:15946000	8.0
SRR33470049.398221_12:73824000	3.0
SRR33470049.398498_13:60322000	21.0
SRR33470049.39849_ENSMUSG00000024073	27.0
SRR33470049.39853_ENSMUSG00000038324	34.0
SRR33470049.398541_13:75918000	18.0
SRR33470049.398582_ENSMUSG00000040549	3.0
SRR33470049.39858_ENSMUSG00000022761	11.0
SRR33470049.398593_16:37708000	95.0
SRR33470049.398597_8:61833000	8.0
SRR33470049.398601_14:21719000	3.0
SRR33470049.398615_11:106047000	10.0
SRR33470049.398625_9:42162000	10.0
SRR33470049.398677_8:71826000	4.0
SRR33470049.39870_3:36013000	4.0
SRR33470049.398815_11:58098000	3.0
SRR33470049.398829_ENSMUSG00000037149	24.0
SRR33470049.398838_11:52137000	8.0
SRR33470049.398844_ENSMUSG00000031161	3.0
SRR33470049.398846_16:48744000	5.0
SRR33470049.398878_ENSMUSG00000044465	4.0
SRR33470049.398989_2:80184000	8.0
SRR33470049.39899_10:107882000	3.0
SRR33470049.399005_ENSMUSG00000060938	4.0
SRR33470049.399037_8:74863000	3.0
SRR33470049.399090_ENSMUSG00000015889	9.0
SRR33470049.399129_7:81184000	6.0
SRR33470049.399159_ENSMUSG00000021792	5.0
SRR33470049.399167_4:139347000	11.0
SRR33470049.399232_1:52624000	1.0
SRR33470049.399285_11:104561000	5.0
SRR33470049.399340_ENSMUSG00000020827	15.0
SRR33470049.399366_ENSMUSG00000046574	7.0
SRR33470049.399396_12:111621000	6.0
SRR33470049.399443_4:129743000	9.0
SRR33470049.399487-1_5:140606000	11.0
SRR33470049.399498_9:121598000	4.0
SRR33470049.399619_15:58654000	9.0
SRR33470049.399636_2:163674000	3.0
SRR33470049.399638_ENSMUSG00000027466	6.0
SRR33470049.399645_1:36737000	6.0
SRR33470049.399703_ENSMUSG00000001052	4.0
SRR33470049.39974_9:70506000	6.0
SRR33470049.399752_3:91932000	3.0
SRR33470049.399781_ENSMUSG00000020122	4.0
SRR33470049.399786_ENSMUSG00000056952	11.0
SRR33470049.399826_ENSMUSG00000034667	9.0
SRR33470049.39985_ENSMUSG00000029472	35.0
SRR33470049.399929_1:168428000	2.0
SRR33470049.399974_1:153784000	10.0
SRR33470049.400036_ENSMUSG00000063511	62.0
SRR33470049.400046_11:54408000	4.0
SRR33470049.400068_ENSMUSG00000017002	6.0
SRR33470049.400098_8:73214000	6.0
SRR33470049.400124_ENSMUSG00000060002	12.0
SRR33470049.400146_7:27004000	3.0
SRR33470049.400182_8:35288000	8.0
SRR33470049.400183_12:79202000	16.0
SRR33470049.400221_2:150341000	8.0
SRR33470049.400244_12:100877000	12.0
SRR33470049.400246_ENSMUSG00000032370	3.0
SRR33470049.400263_4:148088000	4.0
SRR33470049.400276_17:26504000	3.0
SRR33470049.400307_16:90910000	33.0
SRR33470049.400330_12:112871000	5.0
SRR33470049.400518_16:34929000	8.0
SRR33470049.400521_11:84742000	7.0
SRR33470049.400542_9:65599000	7.0
SRR33470049.400576_ENSMUSG00000002147	27.0
SRR33470049.400669_5:53682000	3.0
SRR33470049.400694_6:38666000	3.0
SRR33470049.400712_1:107535000	3.0
SRR33470049.400715_5:8798000	7.0
SRR33470049.400723_1:87377000	17.0
SRR33470049.400803_16:17462000	4.0
SRR33470049.400824_11:35729000	3.0
SRR33470049.400825_ENSMUSG00000036672	3.0
SRR33470049.400844_ENSMUSG00000003623	3.0
SRR33470049.40093_7:64521000	7.0
SRR33470049.400943_2:90724000	3.0
SRR33470049.40095_14:74993000	3.0
SRR33470049.400960_ENSMUSG00000029103	38.0
SRR33470049.400963_3:90187000	3.0
SRR33470049.400997_6:39063000	6.0
SRR33470049.401001_1:166773000	6.0
SRR33470049.40106_11:4180000	3.0
SRR33470049.401164_6:148081000	3.0
SRR33470049.401187_7:96957000	10.0
SRR33470049.401227_ENSMUSG00000004462	9.0
SRR33470049.401287_13:51575000	8.0
SRR33470049.401289_ENSMUSG00000021500	5.0
SRR33470049.401324_ENSMUSG00000121513	7.0
SRR33470049.401368_ENSMUSG00000034187	6.0
SRR33470049.401381_1:133065000	3.0
SRR33470049.401457_ENSMUSG00000013629	12.0
SRR33470049.4014_ENSMUSG00000036199	186.0
SRR33470049.401534_ENSMUSG00000032423	11.0
SRR33470049.401560_2:6549000	25.0
SRR33470049.401636_11:22784000	7.0
SRR33470049.401695_4:129149000	12.0
SRR33470049.401792_ENSMUSG00000010755	6.0
SRR33470049.401801_ENSMUSG00000030091	4.0
SRR33470049.401865_1:171332000	5.0
SRR33470049.401885_ENSMUSG00000025340	7.0
SRR33470049.401894_11:86475000	4.0
SRR33470049.402113_8:26167000	9.0
SRR33470049.40211_ENSMUSG00000060475	9.0
SRR33470049.402214_15:103406000	6.0
SRR33470049.40230_X:41198000	69.0
SRR33470049.402360_ENSMUSG00000035863	15.0
SRR33470049.402364_10:39909000	14.0
SRR33470049.402454_X:41364000	5.0
SRR33470049.402485_1:43786000	3.0
SRR33470049.402519_ENSMUSG00000003559	6.0
SRR33470049.402566_ENSMUSG00000045502	3.0
SRR33470049.402567_5:77434000	11.0
SRR33470049.402594_13:46902000	18.0
SRR33470049.402691_ENSMUSG00000023044	2.0
SRR33470049.402710_ENSMUSG00000059013	15.0
SRR33470049.402774_8:25644000	58.0
SRR33470049.402829_2:157385000	3.0
SRR33470049.402888_10:113955000	7.0
SRR33470049.402890_2:180322000	10.0
SRR33470049.40297_ENSMUSG00000031660	5.0
SRR33470049.403105_ENSMUSG00000037003	73.0
SRR33470049.403141_17:78683000	3.0
SRR33470049.403205_2:74542000	6.0
SRR33470049.403255_7:102207000	4.0
SRR33470049.403258_3:138609000	6.0
SRR33470049.403333_1:107534000	3.0
SRR33470049.403409_ENSMUSG00000091957	152.0
SRR33470049.403467-1_9:107625000	4.0
SRR33470049.403474_2:3228000	11.0
SRR33470049.40348_17:30810000	3.0
SRR33470049.403504-1_2:102641000	3.0
SRR33470049.403509_1:135310000	9.0
SRR33470049.403569_ENSMUSG00000029632	18.0
SRR33470049.403578_7:100586000	6.0
SRR33470049.403608_19:36870000	10.0
SRR33470049.403623_ENSMUSG00000024620	34.0
SRR33470049.403672_X:101135000	19.0
SRR33470049.403794_5:121952000	13.0
SRR33470049.403814_3:94965000	8.0
SRR33470049.403861_16:13235000	7.0
SRR33470049.403888_14:121779000	22.0
SRR33470049.403949_1:91044000	3.0
SRR33470049.403973_4:148696000	5.0
